strain	cluster	depth	ORF8_misStops	ORF8_deletions	ORF8_koType
Algeria/55605/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Algeria/36069/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Algeria/43106/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Iceland/11233/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/NE-NCOV21-21745/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Spain/CL-COV08689/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
England/MILK-159EDAE/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
CentralAfricanRepublic/24172/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-65907/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Benin/251326/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Iceland/11857/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Angola/KRISP-K019426/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Angola/CERI-KRISP-K021617/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051899191/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
PuertoRico/PR-CDC-2-4195294/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21072225380/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042006994/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Iceland/11766/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Iceland/7035/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Colombia/DC-UANDES-G014454/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8021/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-TSTV3IF7HTN4Q3QB/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-6UAAGUTDEXTOXLCA/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/IN-CDC-LC0049845/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/MO-CDC-LC0041737/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041400154/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/KY-KSPHL-100401/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/MA-NEIDL-01008/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0128118/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0059095/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-FG-034349/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-FG-035696/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8307/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8997/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-FG-034322/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0072901/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9428/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-FG-037737/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-FG-037217/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-FG-037877/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-FG-037872/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9332/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Slovakia/UVZ_PL15_F8_10308/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Benin/252561/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
NewZealand/21MV0288/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Benin/249938/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Madagascar/IPM-05944/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000299/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-PACKPYH3QJNXCVHZ/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-QDX25806403/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/NV-CDC-QDX24236429/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/MD-HP03643/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Panama/GMI-PASEQ132/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/DE-CDC-2-4215125/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/OR-OHSU-212070529/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/DC-DFS-PHL-0949/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/OR-CDC-LC0069626/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/NC-CDC-LC0047064/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050570270/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052662136/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051318528/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0059220/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Egypt/ARMY-402/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/AR-UNM-BAPT334098/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Morocco/FMP-279/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Belarus/HM-CRIE-L219T0032u/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051084774/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042300650/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Guadeloupe/IPP06233/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000742/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-DGFCCYGV6D76A7UZ/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
U.S.VirginIslands/VI-Yale-5847/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000980/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Kenya/C97429/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Coted-Ivoire/IPCI-cv534/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21061430881/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050571549/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052021318/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/UT-UPHL-210721767147/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Curacao/CW-RIVM-19573/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Switzerland/GE-33863605/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Algeria/32679/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Guadeloupe/IPP15244/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Guadeloupe/IPP11461/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/MD-MDH-3230/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Tunisia/A-0052/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040921981/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-O6MGE4TDYGO7J5RU/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-SSPVC7G23TA6ARVP/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Georgia/Tb-SNGS069/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Guadeloupe/IPP10076/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Guadeloupe/IPP11460/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PROV-1329/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052034074/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040903610/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040817058/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041983142/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21042905164/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041049875/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/AR-CDC-LC0045179/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-67370/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041958619/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-RHXCXWOMTQGRQLXP/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-4IM5HIAQNMPCS6WR/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8176/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050615570/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Togo/C6945/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/OR-CDC-ASC210114361/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/NJ-Yale-1803/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9314/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21041953654/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/FL-CDC-STM-000020672/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S7385/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S6050/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8144/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S5745/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S5752/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S6056/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050362035/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S5742/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S6443/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041057515/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051421595/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051258175/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052274978/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21052139325/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051304684/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S4843/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S4836/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S4838/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S5597/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-68089/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-62772/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-68686/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-68054/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-65382/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040891028/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000359/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21060540607/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000212/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000161/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000281/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000268/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Gabon/AP360/2020	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-67089/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/MN-MDH-8395/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051373726/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Vietnam/QN_Alpha_101/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/PA-CDC-QDX23849319/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Kenya/SS2957/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Malawi/KRISP-K010155/2020	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/MI-MDHHS-SC28102/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/GA-CDC-STM-000073546/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/VA-CDC-LC0050455/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021040708171/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050676208/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Bahamas/47995/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-DP5KP2QQX33U5FFT/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042330236/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-001216/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000955/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8284/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051321803/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Belize/CML-63/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0083912/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0083872/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/CT-CDC-QDX25497799/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/TX-CDC-QDX25930617/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052573479/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-2CAMBIARJKU45MAL/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-FG-030744/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/CO-CDPHE-2100831642/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/CO-CDC-MMB08947609/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21061098198/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-6EI3ATXDAMD5OYUF/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S15506/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/RI-CDCBI-RIDOH_02486/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Bahamas/48057/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Bahamas/48004/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21060711952/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-GKYXGUTCAX6DSLCU/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-YWNFJ5KBDB4SZ5DD/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000939/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052074128/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050634492/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21052492426/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21060252111/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050364875/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051038641/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0059636/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21062414905/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21062428790/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000164/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041395821/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042133469/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PROV-1350/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042781390/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-OHSU-11260/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000173/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-OHSU-211950407/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-QDX26257921/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-OHSU-211950068/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/MI-CDC-QDX25848346/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-PR47JCIUTWDNTXEC/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051488861/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051399137/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-67373/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/NY-PRL-2021_03_29_03F17/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0039868/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Bahamas/15609-GMI/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0073443/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-001004/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-RPNDAY6KRSYIP6SU/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9254/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21070986427/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/CT-JAX-JAX001259/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/OK-CDC-LC0052789/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0045316/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/DC-CDC-LC0035492/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-5QBRVAEZLKPCYSWA/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Mexico/CMX-INER-IBT-0191/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/MS-UMMC-S270G3-504645/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/ND-USAFSAM-S4110/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/TX-DSHS-3695/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/IA-CDC-ASC210033690/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/CO-CDPHE-2100698191/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/MS-CDC-ASC210037047/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WV-CDC-LC0073002/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/DE-DHSS-B1099447/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051465552/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/NV-NSPHL-367800/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0044852/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/TX-CDC-QDX24799372/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8045/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/ND-NDDH-01154/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-65785/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-66102/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/LA-EVTL3099/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/LA-EVTL2524/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/NH-CDC-QDX25806510/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/NC-CDC-STM-000044390/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/AR-UNM-BAPF319706/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/TN-CDC-ASC210056487/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-67359/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-KECOEXV6Y6QMO2VI/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051746008/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041520066/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/LA-CDC-QDX26032083/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/MI-CDC-STM-000072334/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WI-CDC-LC0061085/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051355054/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8073/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/GA-CDC-ASC210071027/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9128/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-001012/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-PHL-000993/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S7908/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8026/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-2021041511533/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21061873035/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-LC0085448/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-65351/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-66078/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-FG-038504/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9421/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S9260/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-S8328/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-67967/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21050327126/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21051123290/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-R7XRTP7IMQFE2IV2/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050394523/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21042832250/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-Altius-ALTCOV-S3JIKEQOTJVK4CQ4/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-CDC-UW21050635330/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21051059482/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
USA/WA-UW-21052255154/2021	5	21	27971-27973:CAA>TAA	None	earlyStop
Ireland/D-NVRL-21IRL42223/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Mauritius/N4248/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Mauritius/98032/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Mauritius/59723/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Mauritius/P66300/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Mauritius/104633/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Mauritius/102294/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Mauritius/NICD-N18800/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Mauritius/350976/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Gambia/37296/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Ghana/WACCBIP-GS669/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Nigeria/CV1671/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
USA/WA-Altius-ALTCOV-5HGF6SEZ6ZHX7CGC/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Uganda/UG481/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Ghana/WACCBIP-GS793/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Ghana/WACCBIP-GS1076/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
USA/WA-CDC-FG-038505/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
USA/WA-UW-21071414537/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Guinea/Conakry_21963/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Guinea/CERFIG-24667/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Gabon/EE0525/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Gabon/DD0590/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Ghana/WACCBIP-GS865/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Benin/459194/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Benin/426791/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
USA/WA-CDC-LC0072921/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Canada/ON-SHL-21-01005/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Greece/17287/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
Austria/MUW_1413581/2021	6	10	27944-27946:CAA>TAG	None	earlyStop
USA/PA-MGEL-00445/2020	7	3	28067-28069:GAA>TAA	None	earlyStop
USA/TX-HMH-MCoV-12958/2020	8	3	28220-28222:GAG>TAG	None	earlyStop
Mongolia/UB-7946/2020	8	3	28220-28222:GAG>TAG	None	earlyStop
Spain/AN-IBV-99023129/2021	9	2	27971-27973:CAA>TAA	None	earlyStop
Slovenia/17-007832-KR/2021	10	5	28082-28084:GAG>TAG	None	earlyStop
Slovenia/265668/2020	10	5	28082-28084:GAG>TAG	None	earlyStop
Slovenia/5C-006069-KP/2021	10	5	28082-28084:GAG>TAG	None	earlyStop
Kosovo/ChVir23111/2021	10	5	28082-28084:GAG>TAG	None	earlyStop
Liechtenstein/UHB-4176289501/2020	10	5	28082-28084:GAG>TAG	None	earlyStop
Liechtenstein/UHB-4168696501/2020	10	5	28082-28084:GAG>TAG	None	earlyStop
