strain	cluster	depth	ORF1a_misStops	ORF1a_deletions	ORF1a_koType
USA/WA-S5095/2021	697	3	None	3902:3950	bigDeletion
USA/WA-UW-64764/2021	697	3	None	3902:3950	bigDeletion
USA/WA-S4227/2021	698	2	None	7101:7311	bigDeletion
USA/WA-S4479/2021	699	2	None	7111:7311	bigDeletion
USA/WA-Altius-ALTCOV-RBMZE2E5VGOT3FFS/2021	700	2	None	7182:7258	bigDeletion
USA/WA-S5782/2021	701	2	None	7105:7311	bigDeletion
USA/WA-S6122/2021	702	2	None	6866:7050	bigDeletion
USA/WA-S8477/2020	703	2	None	7221:7311	bigDeletion
USA/WA-S4089/2021	703	2	None	7221:7311	bigDeletion
USA/WA-S11520/2021	703	2	None	7221:7311	bigDeletion
USA/WA-UW-62712/2021	704	2	None	7113:7226	bigDeletion
USA/NV-NSPHL-NV2062450/2021	705	2	None	6846:7058	bigDeletion
USA/WA-S4109/2021	706	2	None	7182:7311	bigDeletion
USA/WA-S4220/2021	706	2	None	7182:7311	bigDeletion
USA/WA-S4502/2021	707	3	None	7110:7311	bigDeletion
USA/WA-S6657/2021	707	3	None	7110:7311	bigDeletion
Belize/CML-56/2021	708	2	None	6846:7058	bigDeletion
USA/CA-CDPH-3000004339/2021	709	2	None	7254:7293	bigDeletion
USA/WA-S4980/2021	710	2	None	7141:7307	bigDeletion
USA/WA-UW-2021041292167/2021	711	2	None	2346:2400	bigDeletion
USA/WA-S4578/2021	712	2	None	7110:7311	bigDeletion
USA/WA-UW-68629/2021	713	2	None	6480:6555	bigDeletion
USA/WA-PHL-000763/2021	714	2	None	7092:7332	bigDeletion
USA/ID-IBL-613035/2020	715	2	None	1729:1760	bigDeletion
USA/AK-PHL22624/2020	716	2	None	2247:2528	bigDeletion
USA/WA-S3493/2020	717	2	None	7143:7311	bigDeletion
USA/WA-S4078/2021	718	2	None	7105:7270	bigDeletion
USA/WA-S4416/2021	718	2	None	7105:7270	bigDeletion
USA/WA-S4493/2021	718	2	None	7105:7270	bigDeletion
USA/WA-UW-61739/2021	719	2	None	2701:2750	bigDeletion
USA/WA-S2778/2020	720	2	None	7000:7065	bigDeletion
USA/WA-S5392/2020	721	2	None	7091:7311	bigDeletion
USA/WA-S5394/2020	722	2	None	7260:7311	bigDeletion
USA/WA-S5201/2021	723	2	None	3050:3093	bigDeletion
USA/WA-S5204/2021	723	2	None	3050:3093	bigDeletion
USA/WA-PHL-029275/2020	724	2	None	6247:6288	bigDeletion
USA/WA-S4547/2021	725	2	None	7110:7311	bigDeletion
USA/WA-S9108/2020	725	2	None	7110:7311	bigDeletion
USA/WA-S4187/2021	726	2	None	7104:7311	bigDeletion
USA/WA-PHL-030464/2020	727	2	None	6247:6349	bigDeletion
USA/SD-UMGC_127/2020	728	2	None	9245:9290	bigDeletion
USA/NC-UNC-LCCC0141/2020	729	2	None	3840:3870	bigDeletion
USA/NC-UNCC-000097/2020	730	2	None	2568:2850	bigDeletion
USA/ME-HETL-J1090/2021	731	2	None	632:664	bigDeletion
USA/DC-HP10908-PIDKEYUHBA/2020	732	2	None	6846:7058	bigDeletion
SaintVincentandtheGrenadines/53389/2021	733	3	None	7671:7968	bigDeletion
SaintVincentandtheGrenadines/71769/2021	733	3	None	7671:7968	bigDeletion
USA/WY-WYPHL-20101835/2020	734	2	None	6846:6983	bigDeletion
USA/WA-S4709/2021	735	2	None	7110:7294	bigDeletion
USA/WA-S3887/2021	735	2	None	7110:7294	bigDeletion
USA/MI-MDHHS-SC24625/2021	736	2	None	7110:7311	bigDeletion
USA/WA-S3398/2020	737	3	None	7131:7311	bigDeletion
USA/WA-S3400/2020	737	3	None	7131:7311	bigDeletion
USA/WV-WVU-WV091066/2020	738	2	None	7154:7310	bigDeletion
USA/WA-S4123/2020	739	2	None	8338:8601	bigDeletion
USA/WA-S3844/2021	740	2	None	7105:7311	bigDeletion
USA/WA-S4544/2021	741	2	None	7108:7311	bigDeletion
USA/MI-MDHHS-SC23309/2021	742	2	None	8334:8365	bigDeletion
USA/WA-S11496/2021	743	2	None	7101:7311	bigDeletion
USA/WA-CDC-4139034-001/2021	744	2	None	2635:2938	bigDeletion
USA/WA-S4023/2021	745	2	None	6865:6942	bigDeletion
USA/WA-UW-62727/2021	746	2	None	3205:3277	bigDeletion
USA/WA-UW-62732/2021	747	2	None	7113:7222	bigDeletion
USA/WA-S4334/2021	748	2	None	6898:6942	bigDeletion
USA/WA-PHL-030440/2020	749	2	None	280:327	bigDeletion
USA/WA-S5100/2021	750	2	None	6879:6917	bigDeletion
USA/WA-S5625/2021	751	2	None	7106:7311	bigDeletion
USA/WA-S7236/2021	752	2	None	7210:7275	bigDeletion
USA/WA-S4695/2021	753	3	None	7106:7311	bigDeletion
USA/WA-S4763/2021	753	3	None	7106:7311	bigDeletion
USA/WA-S4267/2021	754	2	None	7111:7311	bigDeletion
USA/WA-S4604/2021	755	2	None	7105:7311	bigDeletion
USA/NE-6693/2021	756	2	None	8635:8913	bigDeletion
USA/WA-S3358/2020	757	2	None	6885:6929	bigDeletion
USA/WA-PHL-029825/2020	758	2	None	2253:2368	bigDeletion
USA/WA-S4066/2021	759	2	None	7098:7311	bigDeletion
USA/WA-S4918/2021	760	2	None	7105:7311	bigDeletion
USA/WA-UW-60717/2021	761	2	None	3270:3342	bigDeletion
USA/WV-WVU-WV090905/2021	762	2	None	7111:7311	bigDeletion
USA/WA-S3447/2020	763	2	None	7091:7311	bigDeletion
USA/MA-MASPHL-01419/2021	764	2	None	5952:6002	bigDeletion
USA/TN-CDC-3981258-001/2020	765	2	None	1412:1462	bigDeletion
USA/WA-S3456/2020	766	2	None	7091:7311	bigDeletion
USA/WA-S10389/2020	767	2	None	7110:7311	bigDeletion
USA/WA-S3476/2020	768	2	None	7105:7311	bigDeletion
USA/WA-UW-29758/2020	769	2	None	6845:6904	bigDeletion
USA/WA-UW-65422/2021	770	2	None	8406:8451	bigDeletion
USA/WA-PHL-029848/2020	771	2	None	9306:9382	bigDeletion
USA/TN-5-90728-3/2021	772	2	None	2263:2335	bigDeletion
USA/WA-UW-62673/2021	773	2	None	2263:2309	bigDeletion
USA/WA-S4117/2020	774	2	None	2263:2514	bigDeletion
USA/WA-S4602/2021	775	2	None	7106:7311	bigDeletion
USA/WA-OHSU-9898/2021	776	2	None	1183:2179	bigDeletion
USA/WA-S5868/2021	777	2	None	7189:7285	bigDeletion
USA/IN-ASU73357/2020	778	2	None	6247:6410	bigDeletion
USA/WA-S3769/2020	779	2	None	7165:7311	bigDeletion
USA/WA-S3774/2020	779	2	None	7165:7311	bigDeletion
USA/MD-HP01246/2021	780	2	None	7671:7968	bigDeletion
USA/WA-S7833/2020	781	2	None	7218:7305	bigDeletion
USA/WA-S5856/2021	782	2	None	7116:7147	bigDeletion
USA/WA-S4233/2021	783	2	None	7241:7311	bigDeletion
USA/WA-S5337/2020	784	2	None	7160:7261	bigDeletion
USA/WA-S4330/2021	785	2	None	7059:7311	bigDeletion
USA/WA-S4361/2021	786	2	None	7213:7310	bigDeletion
USA/WA-S4253/2021	787	2	None	7111:7311	bigDeletion
USA/WA-S4256/2021	788	2	None	7262:7311	bigDeletion
USA/WA-S3370/2020	788	2	None	7262:7311	bigDeletion
USA/WA-S4771/2021	788	2	None	7262:7311	bigDeletion
USA/WA-S2820/2020	789	2	None	6990:7045	bigDeletion
USA/WA-S5319/2020	790	2	None	7110:7311	bigDeletion
USA/WA-S4617/2021	790	2	None	7110:7311	bigDeletion
USA/WA-S5356/2020	790	2	None	7110:7311	bigDeletion
USA/WA-UW-29724/2020	791	2	None	6915:6969	bigDeletion
USA/WA-PHL-029209/2020	792	2	None	7524:7621	bigDeletion
USA/WA-S4472/2021	793	2	None	7108:7311	bigDeletion
USA/WA-S5370/2020	794	2	None	7104:7311	bigDeletion
USA/WA-PHL-028999/2020	795	2	None	238:286	bigDeletion
USA/WA-S9151/2020	796	2	None	7110:7311	bigDeletion
USA/WA-S2875/2020	797	2	None	300:471	bigDeletion
USA/WA-S4987/2021	798	2	None	7108:7311	bigDeletion
USA/WA-S4601/2021	798	2	None	7108:7311	bigDeletion
USA/WA-OHSU-5827/2020	799	2	None	1647:1749	bigDeletion
USA/WA-UW-45135/2020	800	2	None	7668:8332	bigDeletion
USA/NV-NSPHL-LV290661/2021	801	2	None	2568:2850	bigDeletion
USA/WA-PHL-029932/2020	802	2	None	268:333	bigDeletion
USA/WA-S3668/2021	803	2	None	7106:7311	bigDeletion
USA/WA-S4209/2021	803	2	None	7106:7311	bigDeletion
USA/WA-UW-11347/2020	804	2	None	11121:11152	bigDeletion
USA/WA-S2776/2020	805	2	None	1472:1519	bigDeletion
USA/WA-UW-49814/2020	806	2	None	1666:1717	bigDeletion
USA/WA-S5055/2020	807	2	None	3026:3151	bigDeletion
USA/WA-S5061/2020	808	2	None	2902:3151	bigDeletion
USA/WA-UW-3600698/2020	809	2	None	3813:3878	bigDeletion
USA/WA-S5334/2020	810	2	None	7105:7311	bigDeletion
USA/WA-S5353/2020	811	2	None	7103:7311	bigDeletion
USA/WA-S5360/2020	812	2	None	7108:7311	bigDeletion
USA/WA-UW-32726/2020	813	2	None	6674:6840	bigDeletion
USA/WA-S11445/2020	814	2	None	6868:6932	bigDeletion
USA/WA-S4468/2021	815	2	None	7183:7311	bigDeletion
USA/WA-S2903/2020	816	2	None	361:439	bigDeletion
USA/WA-S2888/2020	816	2	None	361:439	bigDeletion
USA/WA-S2911/2020	817	2	None	308:367	bigDeletion
USA/WA-S2904/2020	817	2	None	308:367	bigDeletion
USA/WA-S2897/2020	817	2	None	308:367	bigDeletion
USA/WA-S2899/2020	817	2	None	308:367	bigDeletion
USA/WA-S2910/2020	817	2	None	308:367	bigDeletion
USA/WA-S2901/2020	818	2	None	167:726	bigDeletion
USA/WA-S3287/2020	819	2	None	6749:6780	bigDeletion
USA/WA-UW-31592/2020	820	2	None	7238:7285	bigDeletion
USA/WA-S4609/2021	820	2	None	7238:7285	bigDeletion
USA/WA-S3512/2020	821	2	None	7105:7311	bigDeletion
USA/WA-UW-64810/2021	822	2	None	1332:1579	bigDeletion
USA/WA-USAFSAM-S506/2020	823	2	None	5314:5409	bigDeletion
USA/WA-UW-59062/2021	824	2	None	6871:7021	bigDeletion
USA/WA-UW-62324/2021	825	2	None	13388:13457	bigDeletion
USA/WA-S4250/2021	826	2	None	7100:7311	bigDeletion
USA/WA-S5063/2020	827	2	None	2898:3151	bigDeletion
USA/WA-PHL-029356/2020	828	2	None	6247:6386	bigDeletion
USA/WA-UW-61861/2021	829	2	None	6267:6400	bigDeletion
USA/WA-UW-59019/2021	829	2	None	6267:6400	bigDeletion
USA/WA-PHL-029395/2020	830	2	None	6247:6507	bigDeletion
USA/WA-S7066/2021	831	2	None	7189:7278	bigDeletion
Kenya/NIC_196/2020	832	2	None	5412:5514	bigDeletion
SouthAfrica/KRISP-0366/2020	832	2	None	5412:5514	bigDeletion
USA/WA-USAFSAM-S060/2020	832	2	None	5412:5514	bigDeletion
Brazil/PE-FIOCRUZ-IAM1826/2020	833	2	None	13379:13608	bigDeletion
Gabon/P0198/2020	834	2	None	1897:2147	bigDeletion
Russia/SPE-RII-MH14272S/2021	835	2	None	3507:3718	bigDeletion
Crimea/RII-MH2937S/2020	836	2	None	2880:3102	bigDeletion
BurkinaFaso/7990/2021	837	2	None	9245:9502	bigDeletion
Ecuador/2343/2020	838	2	None	5012:5257	bigDeletion
Portugal/PT1738/2020	839	2	None	8766:8823	bigDeletion
Greece/KEDY_38342/2020	840	2	None	9271:9478	bigDeletion
Ghana/WACCBIP-GS479/2020	841	2	None	4995:5287	bigDeletion
USA/CO-CDPHE-2004050017/2020	842	2	None	8629:8661	bigDeletion
Togo/BMC-50407-20/2020	843	2	None	8656:8784	bigDeletion
USA/WA-S2892/2020	844	2	None	556:596	bigDeletion
HongKong/HKSH0007/2020	845	2	None	2882:3166	bigDeletion
USA/WA-UW-46957/2020	846	2	None	7210:7325	bigDeletion
Russia/LEN-CSP-5667_S19/2020	847	2	None	6354:6552	bigDeletion
Uganda/UG009/2020	848	2	None	402:448	bigDeletion
Russia/MOW-CSP-CVD-171_S16/2020	849	2	None	9491:9546	bigDeletion
Indonesia/JK-LIPI227/2020	850	2	None	2242:2529	bigDeletion
Mexico/BCN-ALSR-3639/2020	851	2	None	11927:12117	bigDeletion
USA/FL-BPHL-1764/2020	852	2	None	6863:7071	bigDeletion
Germany/un-RKI-I-066220/2021	853	2	None	9261:9512	bigDeletion
USA/MI-MDHHS-SC22127/2020	854	2	None	7091:7144	bigDeletion
USA/WA-CDC-4010377-001/2020	855	2	None	4651:4964	bigDeletion
BurkinaFaso/2828/2020	856	2	None	13363:13625	bigDeletion
Kyrgyzstan/NRL-842/2020	857	2	None	6904:6966	bigDeletion
Kyrgyzstan/NRL-1065/2020	857	2	None	6904:6966	bigDeletion
USA/PA-NYULH2249/2021	858	2	None	3883:3949	bigDeletion
USA/NJ-NYGC-NJ-BioR-2237-887-saliva-QIAseq/2020	859	2	None	6645:6689	bigDeletion
USA/CT-Yale-1332/2020	860	2	None	7111:7308	bigDeletion
Austria/CeMM4784/2020	861	2	None	3826:4068	bigDeletion
Ecuador/UEES-ECU642/2020	862	2	None	5158:5221	bigDeletion
Bolivia/Potosi-1/2021	863	2	None	9481:9814	bigDeletion
Venezuela/Tru931/2021	864	2	None	10345:10384	bigDeletion
France/UN-039-0059/2020	865	2	None	6846:7058	bigDeletion
USA/WA-S2870/2020	866	2	None	300:413	bigDeletion
USA/WA-S2872/2020	866	2	None	300:413	bigDeletion
Poland/wompmodlin_4637/2020	867	2	None	6247:6293	bigDeletion
Bolivia/CBBA-PUC_MVL_3351/2021	868	2	None	7022:7084	bigDeletion
USA/WA-S5263/2020	869	2	None	7104:7311	bigDeletion
USA/WA-PHL-029871/2020	870	2	None	6247:6366	bigDeletion
USA/WA-PHL-030483/2020	870	2	None	6247:6366	bigDeletion
USA/TN-5-15330-5/2020	871	2	None	6543:6728	bigDeletion
Georgia/Tb-RNGS002/2020	872	2	None	6873:7035	bigDeletion
Uzbekistan/Tashkent-CGB-32/2020	873	2	None	5951:5995	bigDeletion
USA/CO-CDPHE-2009300771/2020	874	2	None	7289:7332	bigDeletion
Azerbaijan/un-ChVir24287_225/2020	875	2	None	7093:7150	bigDeletion
Azerbaijan/un-ChVir24287_238/2020	876	2	None	7813:7861	bigDeletion
Japan/CA073/2020	877	2	None	7057:7138	bigDeletion
USA/WA-UW-15346/2020	878	2	None	6480:6654	bigDeletion
USA/WA-S2755/2020	879	2	None	2450:2580	bigDeletion
USA/WA-PHL-028391/2020	880	2	None	290:327	bigDeletion
USA/WA-PHL-028395/2020	880	2	None	290:327	bigDeletion
USA/WA-S5274/2020	881	2	None	7106:7311	bigDeletion
USA/WA-S11455/2020	882	2	None	6865:7311	bigDeletion
Greece/30038/2020	883	2	None	5018:5259	bigDeletion
Bangladesh/ECHD_15180/2020	884	2	None	8301:8398	bigDeletion
Bangladesh/ECHD_13726/2020	884	2	None	8301:8398	bigDeletion
Argentina/INEI023720/2020	885	2	None	8319:8631	bigDeletion
Slovenia/62910/2020	886	2	None	8661:8888	bigDeletion
Brazil/SP-L14-CD250/2020	887	2	None	5296:5586	bigDeletion
Paraguay/WOR12903A652/2020	888	2	None	1819:1891	bigDeletion
Uruguay/CUY16-003507-UYMO/2021	889	2	None	3073:3166	bigDeletion
Bolivia/CBBA-PUC_MVL_3107/2021	890	2	None	2228:2593	bigDeletion
USA/WA-S4222/2021	891	2	None	7067:7311	bigDeletion
Suriname/SR-123/2021	892	2	None	1875:2142	bigDeletion
Suriname/SR-101/2020	892	2	None	1875:2142	bigDeletion
Israel/CVL-n1855/2020	893	2	None	6045:6116	bigDeletion
Zambia/ZMB-31511/2020	894	2	None	6865:7536	bigDeletion
USA/WA-CDC-FG-038505/2021	895	2	None	2746:2788	bigDeletion
Guinea/CERFIG-24667/2021	896	2	None	2266:2368	bigDeletion
Benin/426791/2021	897	2	None	5916:6041	bigDeletion
Greece/17287/2021	898	2	None	4555:4627	bigDeletion
Nigeria/BCVL-3601/2020	899	2	None	1722:1755	bigDeletion
Greece/24440_HPI/2020	900	2	None	997:1053	bigDeletion
USA/AZ-TG927652/2020	901	2	None	6873:6911	bigDeletion
Philippines/PH-RITM-527/2020	902	2	None	6011:6065	bigDeletion
USA/WA-S481/2020	903	2	None	3641:3743	bigDeletion
USA/WA-S820/2020	904	2	None	1685:1733	bigDeletion
USA/WA-S1205/2020	905	2	None	2744:2815	bigDeletion
USA/WA-S1326/2020	906	2	None	152:709	bigDeletion
USA/WA-S5304/2020	907	2	None	7133:7311	bigDeletion
Peru/CUS-INS-1998/2021	908	2	None	7105:7240	bigDeletion
Malawi/COM-SEQ6471/2020	909	2	None	10146:10384	bigDeletion
Cameroon/Yaounde-20V-59295/2020	910	2	None	6875:7041	bigDeletion
Mozambique/INS-K007956/2020	911	2	None	1999:2198	bigDeletion
Mozambique/INS-K007883/2020	912	2	None	2662:2750	bigDeletion
Slovenia/177428/2020	913	2	None	4950:5116	bigDeletion
Paraguay/PY20/2021	914	2	None	1973:2161	bigDeletion
Angola/CERI-KRISPK013370/2021	915	2	None	2568:2850	bigDeletion
Congo/ROTC-Q001C115AG_2101TM-r1-029/2021	916	2	None	10171:10210	bigDeletion
USA/WA-UW-68587/2021	917	2	None	13382:13606	bigDeletion
SaintKittsandNevis/85483/2021	918	2	None	7671:7968	bigDeletion
Ecuador/NIC-INSPI-268325/2021	919	2	None	7363:7404	bigDeletion
Belize/CML-55/2021	920	2	None	8954:9226	bigDeletion
USA/MS-CDC-LC0057339/2021	921	2	None	4557:4659	bigDeletion
USA/WA-UW-64858/2021	922	2	None	2585:2624	bigDeletion
USA/CA-CDC-FG-019292/2021	923	2	None	2744:2788	bigDeletion
USA/WA-S4752/2021	924	2	None	7106:7311	bigDeletion
USA/WA-CDC-FG-034298/2021	925	2	None	2746:2788	bigDeletion
USA/WA-S4228/2021	926	2	None	7093:7311	bigDeletion
USA/WA-UW-60931/2021	927	2	None	420:547	bigDeletion
USA/WA-CDC-LC0068361/2021	928	2	None	7078:7120	bigDeletion
Malta/MDxMDH412/2021	929	2	None	13468:13607	bigDeletion
USA/WA-CDC-UW21052732903/2021	930	2	None	3525:3566	bigDeletion
Uruguay/DLSP_4910/2021	930	2	None	3525:3566	bigDeletion
Suriname/SR-299/2021	931	2	None	10437:10688	bigDeletion
Suriname/SR-214/2021	931	2	None	10437:10688	bigDeletion
Bolivia/SAN-CABANA-PE-UPCH-2241/2021	932	2	None	3666:3698	bigDeletion
USA/OH-CDC-ASC210107481/2021	933	2	None	3529:3674	bigDeletion
DominicanRepublic/Yale-5460/2021	934	2	None	3507:3795	bigDeletion
Haiti/68720/2021	935	2	None	6264:6372	bigDeletion
Peru/APU-INS-1447/2021	936	2	None	3562:3598	bigDeletion
Bolivia/SAN-CABANA-PE-UPCH-2233/2021	937	2	None	3614:3645	bigDeletion
Bolivia/SAN-CABANA-PE-UPCH-2267/2021	938	2	None	3714:3776	bigDeletion
Argentina/INEI111049/2021	939	2	None	3507:3795	bigDeletion
Brazil/SP-reBUT_FB3-CG-314602/2021	940	2	None	3678:3778	bigDeletion
USA/NE-NCOV21-22598/2021	941	2	None	3507:3795	bigDeletion
USA/WA-S8810/2021	942	2	None	7091:7311	bigDeletion
USA/WA-CDC-UW21053166570/2021	943	2	None	3526:3605	bigDeletion
USA/WA-CDC-UW21060384100/2021	943	2	None	3526:3605	bigDeletion
TrinidadandTobago/63615/2021	944	2	None	3507:3795	bigDeletion
TrinidadandTobago/90172/2021	944	2	None	3507:3795	bigDeletion
USA/IL-RED-FUL-41338196/2021	945	3	None	3527:3778	bigDeletion
USA/KS-KHEL-2191/2021	945	3	None	3527:3778	bigDeletion
USA/KS-KHEL-1158/2021	945	3	None	3527:3778	bigDeletion
USA/NV-NSPHL-364783/2021	946	2	None	3507:3795	bigDeletion
USA/WY-WYPHL-21038841/2021	947	2	None	3507:3795	bigDeletion
USA/WA-S8526/2021	948	2	None	7221:7310	bigDeletion
USA/WA-PHL-000913/2021	949	2	None	3721:3795	bigDeletion
USA/WA-PHL-001024/2021	950	2	None	3507:3795	bigDeletion
USA/WA-PHL-000911/2021	951	2	None	3743:3795	bigDeletion
Honduras/83400-ICGES/2021	952	2	None	7092:7332	bigDeletion
USA/RI-RISHL-077910/2021	953	2	None	3676:3776	bigDeletion
USA/WA-UW-64836/2021	953	2	None	3676:3776	bigDeletion
USA/WA-UW-21052748976/2021	954	2	None	3726:3778	bigDeletion
USA/WA-UW-2021040106997/2021	954	2	None	3726:3778	bigDeletion
USA/WA-UW-2021033008813/2021	954	2	None	3726:3778	bigDeletion
USA/WA-UW-2021040601969/2021	955	2	None	3546:3617	bigDeletion
Belize/CML-123/2021	956	2	None	3526:3731	bigDeletion
USA/WA-CDC-UW21060439741/2021	956	2	None	3526:3731	bigDeletion
USA/WA-PHL-001056/2021	957	2	None	3507:3795	bigDeletion
USA/WA-CDC-UW21050709267/2021	958	2	None	3526:3563	bigDeletion
USA/WA-UW-21071192838/2021	959	2	None	3673:3777	bigDeletion
USA/WA-UW-21042496215/2021	960	2	None	3982:4026	bigDeletion
USA/WA-CDC-FG-036544/2021	961	2	None	2745:2788	bigDeletion
USA/WA-S7660/2021	962	2	None	7249:7282	bigDeletion
USA/WA-S8699/2021	962	2	None	7249:7282	bigDeletion
USA/WA-S9292/2021	962	2	None	7249:7282	bigDeletion
USA/WA-S7346/2021	962	2	None	7249:7282	bigDeletion
USA/WA-S9597/2021	962	2	None	7249:7282	bigDeletion
USA/WA-CDC-FG-037719/2021	963	2	None	2745:2788	bigDeletion
USA/WA-CDC-UW21051100987/2021	964	2	None	3706:3778	bigDeletion
USA/MD-IGS-012105505845A/2021	965	2	None	2269:2505	bigDeletion
Guinea/GUI0059/2021	966	2	None	8645:8697	bigDeletion
TrinidadandTobago/55453/2021	967	3	None	7671:7754	bigDeletion
TrinidadandTobago/59218/2021	967	3	None	7671:7754	bigDeletion
TrinidadandTobago/68794/2021	967	3	None	7671:7754	bigDeletion
USA/WA-PHL-028383/2020	968	2	None	3923:3959	bigDeletion
USA/WA-S2024/2020	969	2	None	6019:6107	bigDeletion
USA/WA-UW-19291/2020	970	2	None	6025:6121	bigDeletion
USA/WA-S1726/2020	971	2	None	6941:6990	bigDeletion
USA/WA-S1858/2020	972	2	None	1698:1761	bigDeletion
USA/WA-S1853/2020	973	2	None	4190:4281	bigDeletion
USA/WA-S1589/2020	974	2	None	6774:6859	bigDeletion
USA/WA-UW-19444/2020	975	2	None	6917:6994	bigDeletion
USA/WA-S1519/2020	976	2	None	190:840	bigDeletion
USA/WA-S5305/2020	977	2	None	7101:7311	bigDeletion
USA/WA-S2895/2020	978	2	None	311:366	bigDeletion
USA/WA-S1759/2020	979	2	None	8572:8714	bigDeletion
USA/WA-S1669/2020	980	2	None	9593:9633	bigDeletion
USA/WA-S5261/2020	981	2	None	7110:7311	bigDeletion
USA/WA-PHL-028774/2020	982	2	None	6247:6386	bigDeletion
USA/WA-UW-8638/2020	983	2	None	2233:2264	bigDeletion
USA/WA-S5288/2020	984	2	None	7110:7311	bigDeletion
USA/WA-S5312/2020	985	2	None	7108:7311	bigDeletion
USA/WA-UW-3600288/2020	986	2	None	6845:6904	bigDeletion
USA/WA-S5249/2020	987	2	None	6029:6077	bigDeletion
CzechRepublic/NRL_2348_21/2021	988	2	None	1726:1812	bigDeletion
Kuwait/JAH2882/2021	989	2	None	4962:4993	bigDeletion
USA/IA-SHL-1689477/2021	990	2	None	8635:8913	bigDeletion
Austria/KILM1152/2021	991	2	None	2568:2850	bigDeletion
Kazakhstan/KAR-NRL-9039S/2021	992	2	None	5545:5577	bigDeletion
Ireland/D-NVRL-30IRL36961/2021	993	2	None	3826:4077	bigDeletion
Montenegro/CO-00357_MNE000_2269582102/2021	994	2	None	4655:4705	bigDeletion
Lithuania/LTU000_INMEDICA_451174/2021	995	3	None	11198:11252	bigDeletion
Lithuania/LTU000_MP_XM6/2021	995	3	None	11198:11252	bigDeletion
Lithuania/LTU000_NMRVI_127965/2021	995	3	None	11198:11252	bigDeletion
USA/WA-CDC-LC0056220/2021	996	2	None	1183:2178	bigDeletion
USA/WA-S8517/2021	997	2	None	7110:7311	bigDeletion
USA/WA-S5889/2021	998	2	None	7106:7311	bigDeletion
Jamaica/55058/2021	999	2	None	7671:7968	bigDeletion
USA/WA-S8154/2021	1000	2	None	7095:7311	bigDeletion
Hungary/UD-S51/2021	1001	2	None	3271:3304	bigDeletion
USA/WA-CDC-UW21052124722/2021	1002	2	None	6939:7042	bigDeletion
USA/WA-S8237/2021	1003	2	None	7202:7277	bigDeletion
USA/WA-S7040/2021	1003	2	None	7202:7277	bigDeletion
Kosovo/ChVir25780_3/2021	1004	2	None	7355:7444	bigDeletion
USA/WA-S5658/2021	1005	2	None	7122:7311	bigDeletion
Jordan/PHBC5/2021	1006	2	None	7116:7305	bigDeletion
Kenya/ILRI_KEM-21-03-93872/2021	1007	2	None	6846:6959	bigDeletion
Kenya/ILRI_COVC23548/2021	1008	2	None	6846:6905	bigDeletion
Kenya/C99106/2021	1009	2	None	4995:5287	bigDeletion
GuineaBissau/JPLNSP0038/2021	1010	2	None	2568:2850	bigDeletion
Latvia/2105032118/2021	1011	2	None	11198:11252	bigDeletion
USA/WA-CDC-ASC210153742/2021	1012	2	None	7136:7170	bigDeletion
USA/WA-S8683/2021	1013	2	None	7099:7311	bigDeletion
Jordan/UK6/2020	1014	2	None	2568:2850	bigDeletion
SaintLucia/80749/2021	1015	3	None	7671:7968	bigDeletion
SaintLucia/LCA51394/2021	1015	3	None	7671:7968	bigDeletion
AntiguaandBarbuda/77143/2021	1015	3	None	7671:7968	bigDeletion
SaintLucia/80753/2021	1015	3	None	7671:7968	bigDeletion
SaintLucia/74399/2021	1015	3	None	7671:7968	bigDeletion
SaintLucia/74395/2021	1015	3	None	7671:7968	bigDeletion
USA/SD-SDAIHG-0656/2021	1016	2	None	6791:6916	bigDeletion
USA/WA-CDC-UW21061018915/2021	1017	2	None	3847:4060	bigDeletion
USA/WA-S7806/2021	1018	2	None	7105:7148	bigDeletion
USA/WA-S9738/2021	1019	2	None	2370:2402	bigDeletion
USA/WA-S7947/2021	1020	2	None	7110:7311	bigDeletion
USA/WA-S9159/2020	1021	2	None	7110:7153	bigDeletion
USA/WA-CDC-FG-016793/2021	1022	2	None	2744:2788	bigDeletion
USA/WA-S8253/2021	1023	2	None	7110:7311	bigDeletion
USA/WA-S8561/2021	1024	2	None	7108:7311	bigDeletion
USA/WA-CDC-QDX25930987/2021	1025	2	None	2247:2528	bigDeletion
USA/WA-UW-67179/2021	1026	2	None	6871:6961	bigDeletion
USA/WA-S8661/2021	1027	2	None	7170:7311	bigDeletion
USA/WA-S5831/2021	1027	2	None	7170:7311	bigDeletion
USA/WA-S7571/2021	1027	2	None	7170:7311	bigDeletion
USA/WA-S5990/2021	1027	2	None	7170:7311	bigDeletion
USA/WA-S11527/2021	1027	2	None	7170:7311	bigDeletion
USA/WA-S8103/2021	1027	2	None	7170:7311	bigDeletion
USA/WA-Altius-ALTCOV-65RT3RPFEIGD6URB/2021	1028	2	None	1988:2089	bigDeletion
USA/WA-UW-2021040300119/2021	1029	2	None	8664:8694	bigDeletion
USA/WA-S8823/2021	1030	2	None	7108:7311	bigDeletion
USA/WA-S9745/2021	1031	2	None	7110:7310	bigDeletion
USA/WA-S10016/2021	1031	2	None	7110:7310	bigDeletion
USA/WA-S6025/2021	1032	2	None	7091:7311	bigDeletion
USA/WA-S6980/2021	1033	2	None	7108:7311	bigDeletion
USA/WA-S9324/2021	1034	2	None	7099:7311	bigDeletion
