strain	cluster	depth	ORF8_misStops	ORF8_deletions	ORF8_koType
USA/WA-CDC-UW23022739922/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021677641/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030162202/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030651992/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022775747/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NM-NMDOH-003927/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Australia/QLD0x012F68/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032390389/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/SC-CDC-QDX47214327/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021546221/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0998430/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021984/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
PuertoRico/PR-PRPHL-MB0290/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
PuertoRico/PR-PRPHL-MB0316/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030378699/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012381328/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/DE-DHSS-B1261656/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MT-MTPHL-4080625/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011160480/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NV-CDC-QDX46060272/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NY-SUNYQB-X4708/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/HI-H2320397/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/FL-CDC-QDX45908908/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0995656/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/DC-CDC-LC1023474/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1010347/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029556/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/IA-SHL-2264575/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017976/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NE-NPHL-L362207133/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022451186/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/KS-CDC-LC1033274/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/DE-DHSS-B1276465/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032533267/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020903713/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MI-CDC-LC1028742/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012368355/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/HI-H2320417/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011766523/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022537383/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032247387/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/IN-CDC-LC1028706/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1014353/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020820624/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033175790/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032306306/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-54191/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-18308/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MN-MDH-34860/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX45789733/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-99878/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033165616/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/CA-LACPHL-AF19552/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033097062/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/PA-CDC-QDX47260022/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012486163/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030958773/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011794959/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MS-UMMC-S124I16-539120/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1005496/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1035415/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1017739/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0998523/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1033772/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/LA-EVTL18807/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028552/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030998606/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011734439/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-44004/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1024517/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020363597/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/DC-DFS-PHL-09542/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/AK-PHL24403/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020472642/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Austria/AGES-1117808/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW92132/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WV-CDC-QDX47272539/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033077/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/HI-H2320297/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NJ-PHEL-V23009520/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NC-1085-9189/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23010304861/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022262427/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/AK-PHL24399/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX48144187/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX48144192/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/HI-H2319789/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22121995324/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012353738/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032296304/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1014357/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-77711/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
PuertoRico/PR-CDC-2-6966166/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030838636/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030790009/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1004679/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022780220/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H10-011-6533/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H20-291-3984/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030368025/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Mexico/CMX-INER-IBT-2481/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032795231/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032569190/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032555744/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-49014/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22682/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H20-285-8982/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H10-011-3389/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020338437/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020313597/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021444810/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021444947/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022426268/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/AZ-CDC-LC1029410/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032391716/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030729035/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1027173/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MI-CDC-QDX48551729/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031242953/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030724174/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-76588/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031419872/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/KS-KHEL-13252/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
PuertoRico/PR-PRPHL-MB0309/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021636/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1007571/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46448198/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46992409/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030619435/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1010544/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1014138/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1010820/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1014338/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1014137/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1014129/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1014291/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021596/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1010763/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1014260/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1007599/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1014367/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22554/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MO-ASC-210883477/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22556/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22545/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NJ-CDC-QDX45739817/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22540/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032039/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22557/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032299/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22544/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1033521/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Poland/0411WSN2023_wsseol/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22541/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MI-UM-L362522559/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-71832/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021520894/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021534858/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012491548/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028150/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012349728/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012340327/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012303551/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012371375/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032936/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1007830/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
TrinidadandTobago/414962/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022892629/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030974974/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0994972/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1010283/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011758602/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011610618/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-03993/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47043303/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46877641/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021651815/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021540335/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22791/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46179451/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0995029/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22801/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022802168/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-34945/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030884933/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/SC-CDC-QDX48247318/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/ND-NDDH-22553/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MN-CDC-VSX-A00451/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020281176/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/ND-NDDH-23040/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MT-MTPHL-4088939/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-033074/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/ND-USAFSAM-S21222/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/ND-NDDH-22078/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/ND-NDDH-23162/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1004691/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23011156545/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020284047/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1004695/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22938/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22709/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-S22721/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030191831/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030538770/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032359245/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030521290/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NJ-CDC-VSX-A063181/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/CO-CDPHE-2103807896/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WV-CDC-STM-U9VKF9HGN/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22121527999/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
PuertoRico/PR-1159248/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NY-NYULH10144/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1021654/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/RI-RISHL-E06490/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-92938/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030845471/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/IA-SHL-2235876/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/TN-CDC-LC1030000/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032978622/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WI-MHDL-020181/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0993391/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1033513/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46447890/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030433014/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NV-CDC-QDX46945388/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MD-CDC-LC0986079/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1016248/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23021412171/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47214550/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX46448172/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47043339/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1007585/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022396168/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032212340/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC0988099/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028554/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/SC-CDC-QDX47696369/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX45789734/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MN-CDC-QDX46946607/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-76200/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/UT-UPHL-230303504299/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028279/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029136/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MN-MDH-34955/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WV-ASC-210969426/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23032525971/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW22122784133/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23031162735/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1029242/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/IL-CDC-QDX47043169/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/CT-Yale-24369/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WI-CDC-VSX-A078893/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030477644/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Slovakia/BA_23_00002663/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW22122661643/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-UW-22122805609/2022	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030190638/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/CO-CDPHE-2103810208/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H20-292-2896/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022301850/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022757962/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Guadeloupe/IPP03892/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H20-303-7894/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033090050/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-LC1028155/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MA-CDCBI-CRSP_D4PXGI3WIVFTG53B/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/AL-CDC-VSX-A064445/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020261593/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020293807/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23020285268/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX48685517/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX48144191/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX48685520/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H20-293-3558/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H10-013-3970/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H10-010-9116/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-GBW-H20-264-4482/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-43739/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-52852/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-43217/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-92193/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23022272460/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-00902/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-87156/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23033060809/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Micronesia/Y-H2320253/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Aruba/AW-RIVM-127957/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
SaintLucia/173283/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WI-MCRI-013262/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WI-CDC-VSX-A00363/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23012368405/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/NM-NMDOH-2023013148/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-QDX47214585/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-54662/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030600996/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW-62116/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030944922/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030713602/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Egypt/CPHL-EGY23268/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/OR-ASC-210994325/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/LA-ASC-210971444/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
AntiguaandBarbuda/173241/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/MA-CDCBI-CRSP_5QYGGHOGZ7SILJNQ/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
Jamaica/173300/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/AZ-CDC-QDX47144508/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-PHL-032438/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030316335/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030157275/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
USA/WA-CDC-UW23030968071/2023	117	13	27914-27916:GGA>TGA	None	earlyStop
