strain	cluster	depth	ORF7b_misStops	ORF7b_deletions	ORF7b_koType
Argentina/PAIS-D0209/2021	451	2	None	27522:27795	bigDeletion
England/QEUH-A01621/2020	452	2	None	27511:27808	bigDeletion
USA/WA-S5638/2021	453	2	None	27751:27790	bigDeletion
USA/DC-DFS-PHL-0883/2021	454	2	None	27511:27808	bigDeletion
USA/VA-DCLS-5446/2021	455	2	None	27526:27803	bigDeletion
USA/WA-S6012/2021	456	3	None	27749:27785	bigDeletion
USA/WA-S8155/2021	456	3	None	27749:27785	bigDeletion
USA/WA-S7000/2021	456	3	None	27749:27785	bigDeletion
USA/WA-S6984/2021	456	3	None	27749:27785	bigDeletion
USA/WA-CDC-UW21042115602/2021	457	2	None	27556:27784	bigDeletion
Peru/TUM-INS-928/2021	458	2	None	27527:27790	bigDeletion
USA/WA-S7544/2021	459	2	None	27527:27791	bigDeletion
USA/WA-UW-21042208224/2021	460	2	None	27727:27784	bigDeletion
USA/WA-S8338/2021	461	2	None	27681:27790	bigDeletion
USA/WA-Curative-044202/2021	462	2	None	27528:27791	bigDeletion
USA/SC-MUSC-02044/2021	463	2	None	27527:27790	bigDeletion
USA/NV-NSPHL-368341/2021	464	2	None	27511:27808	bigDeletion
USA/WA-OHSU-212310426/2021	465	2	None	27527:27803	bigDeletion
USA/WA-CDC-UW21061351537/2021	466	2	None	27751:27790	bigDeletion
Senegal/24729/2020	467	2	None	27527:27797	bigDeletion
USA/WA-CDC-UW21050176652/2021	468	2	None	27527:27791	bigDeletion
Hungary/UD-P542/2021	469	2	None	27511:27808	bigDeletion
India/HR-IGIB-0607100193541/2021	470	2	None	27726:27790	bigDeletion
Georgia/Tb-sNGS399/2021	471	2	None	27846:28112	bigDeletion
USA/NM-NMDOH-2021095526/2021	472	2	None	27537:27792	bigDeletion
USA/WA-S7060/2021	473	2	None	27528:27789	bigDeletion
USA/WA-S7061/2021	473	2	None	27528:27789	bigDeletion
USA/WA-S7898/2021	474	2	None	27722:27767	bigDeletion
USA/WA-S7116/2021	474	2	None	27722:27767	bigDeletion
Senegal/SN-THI-TIV-3821/2021	475	2	None	27527:27790	bigDeletion
India/RJ-IGIB-810202031766/2021	476	2	None	27701:27790	bigDeletion
USA/DE-DHSS-B1089406/2021	477	2	None	27511:27808	bigDeletion
Barbados/BRB50400/2020	478	2	None	27527:27791	bigDeletion
USA/WA-S6312/2021	478	2	None	27527:27791	bigDeletion
USA/ME-CDC-QDX25472439/2021	479	2	None	27825:28104	bigDeletion
USA/WA-Curative-063969/2021	480	2	None	27528:27790	bigDeletion
USA/WA-S6123/2021	481	2	None	27527:27791	bigDeletion
USA/WA-S6906/2021	482	2	None	27527:27791	bigDeletion
USA/WA-S8824/2021	483	2	None	27666:27790	bigDeletion
USA/WA-S6539/2021	484	2	None	27538:27790	bigDeletion
USA/WA-UW-21042731244/2021	485	2	None	27528:27789	bigDeletion
USA/VT-21-033491-CR-01/2021	486	2	None	27511:27778	bigDeletion
Philippines/PH-PGC-07892/2021	487	2	None	27527:27788	bigDeletion
USA/ND-NDDH-0108/2021	488	3	None	27527:27791	bigDeletion
USA/ND-NDDH-0109/2021	488	3	None	27527:27791	bigDeletion
USA/ND-NDDH-0082/2021	488	3	None	27527:27791	bigDeletion
USA/WA-OHSU-212290768/2021	489	2	None	27527:27789	bigDeletion
USA/MD-MDH-0669/2021	490	2	None	27507:27801	bigDeletion
USA/AZ-TG795622/2021	491	2	None	27527:27787	bigDeletion
USA/WA-S6900/2021	492	2	None	27754:27791	bigDeletion
USA/DE-DHSS-FLW00711287/2021	493	2	None	27527:27791	bigDeletion
USA/ND-NDDH-0319/2021	494	2	None	27527:27790	bigDeletion
USA/PA-CDC-ASC210011043/2021	495	2	None	27686:27761	bigDeletion
USA/WV-WVU-WV120658/2021	495	2	None	27686:27761	bigDeletion
USA/WA-UW-2021041442184/2021	496	2	None	27686:27784	bigDeletion
USA/WA-CDC-UW21061942260/2021	497	2	None	27659:27761	bigDeletion
USA/UT-UPHL-2105638270/2021	498	2	None	27513:27801	bigDeletion
USA/SC-DHEC-1622/2021	499	2	None	27526:27791	bigDeletion
USA/WA-UW-21050526344/2021	500	2	None	27527:27790	bigDeletion
USA/WA-UW-67306/2021	501	2	None	27527:27790	bigDeletion
USA/WA-UW-21042346549/2021	502	2	None	27529:27790	bigDeletion
USA/WV-WV090782/2021	503	3	None	27731:27762	bigDeletion
USA/WV-WVU-WV090782/2021	503	3	None	27731:27762	bigDeletion
Bangladesh/ideSHi-ESP003/2021	504	2	None	27511:27808	bigDeletion
Bangladesh/ideSHi-B-301702002/2021	505	2	None	27511:27808	bigDeletion
Bangladesh/ideSHi-B-302102001/2021	505	2	None	27511:27808	bigDeletion
USA/IL-CDC-LC0141693/2021	506	3	None	27758:27794	bigDeletion
USA/IL-CDC-LC0167557/2021	506	3	None	27758:27794	bigDeletion
USA/AL-HGSC-JHJE/2021	507	2	None	27511:27808	bigDeletion
USA/WA-S7674/2021	508	2	None	27528:27790	bigDeletion
USA/WA-S6907/2021	509	2	None	27567:27791	bigDeletion
USA/WA-PROV-1311/2021	510	2	None	27629:27806	bigDeletion
USA/MI-MDHHS-SC23706/2021	511	3	None	27664:27790	bigDeletion
USA/MI-MDHHS-SC23368/2021	511	3	None	27664:27790	bigDeletion
USA/WA-UW-2021040986086/2021	511	3	None	27664:27790	bigDeletion
USA/WA-UW-21042740975/2021	512	3	None	27528:27790	bigDeletion
USA/WA-CDC-UW21042632893/2021	512	3	None	27528:27790	bigDeletion
Afghanistan/2870x0078_23483/2021	513	2	None	27693:27777	bigDeletion
Nepal/S-59/2021	513	2	None	27693:27777	bigDeletion
SaintLucia/LCA47889/2020	513	2	None	27693:27777	bigDeletion
USA/MO-MSPHL-001028/2021	514	2	None	27657:27808	bigDeletion
USA/WA-S5965/2021	515	2	None	27635:27791	bigDeletion
USA/WA-S8743/2021	516	2	None	27654:27791	bigDeletion
USA/WA-S8069/2021	517	2	None	27568:27791	bigDeletion
USA/WA-UW-21041753790/2021	518	2	None	27527:27791	bigDeletion
USA/WA-UW-21042863353/2021	519	2	None	27527:27790	bigDeletion
USA/WA-UW-2021040646646/2021	520	2	None	27725:27784	bigDeletion
USA/WA-UW-2021041594882/2021	521	2	None	27712:27784	bigDeletion
Colombia/ANT-CWOHC-VG-SEC00855W/2021	522	2	None	27511:27808	bigDeletion
Senegal/6999094/2021	523	2	None	27527:27764	bigDeletion
USA/NM-NMDOH-2021100691/2021	524	2	None	27525:27792	bigDeletion
USA/NM-NMDOH-2021125214/2021	525	2	None	27511:27808	bigDeletion
USA/NM-NMDOH-2021126191/2021	526	2	None	27511:27808	bigDeletion
USA/WA-CDC-UW21070195317/2021	527	2	None	27759:27790	bigDeletion
USA/WA-UW-2021041070018/2021	528	2	None	27752:27784	bigDeletion
USA/WA-UW-2021040529687/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S9158/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6124/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S11527/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6551/2021	528	2	None	27752:27784	bigDeletion
USA/WA-PROV-1017/2021	528	2	None	27752:27784	bigDeletion
USA/WA-PROV-1314/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S8277/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6511/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S7630/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S7983/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6343/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6921/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S7149/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6387/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6228/2021	528	2	None	27752:27784	bigDeletion
USA/WA-PROV-1280/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6552/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S5913/2021	528	2	None	27752:27784	bigDeletion
USA/WA-UW-2021040838013/2021	528	2	None	27752:27784	bigDeletion
USA/WA-UW-2021040532986/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6345/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6888/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S7961/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6561/2021	528	2	None	27752:27784	bigDeletion
USA/WA-UW-67194/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6207/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6321/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S5911/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6535/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6562/2021	528	2	None	27752:27784	bigDeletion
USA/WA-UW-2021033009860/2021	528	2	None	27752:27784	bigDeletion
USA/WA-S6778/2021	528	2	None	27752:27784	bigDeletion
USA/WA-UW-2021040204226/2021	529	2	None	27527:27784	bigDeletion
USA/WA-S6118/2021	530	2	None	27649:27785	bigDeletion
USA/WA-S8160/2021	531	2	None	27528:27790	bigDeletion
USA/WA-S6957/2021	532	2	None	27527:27791	bigDeletion
USA/WA-S9067/2021	533	2	None	27608:27790	bigDeletion
USA/WA-PROV-1319/2021	534	2	None	27694:27808	bigDeletion
USA/WA-S5986/2021	535	2	None	27661:27790	bigDeletion
USA/WA-S7989/2021	536	2	None	27528:27790	bigDeletion
USA/WA-UW-21042653102/2021	537	2	None	27667:27790	bigDeletion
USA/WA-S8157/2021	538	2	None	27527:27756	bigDeletion
USA/WA-UW-2021040604841/2021	539	2	None	27527:27784	bigDeletion
USA/WA-S6940/2021	540	2	None	27727:27785	bigDeletion
USA/WA-UW-2021040586258/2021	541	2	None	27527:27784	bigDeletion
USA/WA-UW-21042947859/2021	542	2	None	27754:27789	bigDeletion
USA/WA-UW-21050326815/2021	543	2	None	27528:27790	bigDeletion
USA/WA-S8865/2021	544	2	None	27737:27790	bigDeletion
USA/WA-S8858/2021	544	2	None	27737:27790	bigDeletion
USA/WA-S9160/2021	544	2	None	27737:27790	bigDeletion
USA/WA-S7020/2021	545	2	None	27527:27790	bigDeletion
USA/WA-S7016/2021	545	2	None	27527:27790	bigDeletion
USA/WA-S7022/2021	545	2	None	27527:27790	bigDeletion
USA/WA-S7023/2021	545	2	None	27527:27790	bigDeletion
USA/WA-UW-21041953851/2021	546	2	None	27600:27790	bigDeletion
USA/WA-S8214/2021	547	2	None	27735:27790	bigDeletion
USA/WA-S6251/2021	548	2	None	27527:27797	bigDeletion
USA/WA-S6317/2021	549	2	None	27527:27790	bigDeletion
USA/WA-UW-2021040994429/2021	550	2	None	27596:27790	bigDeletion
USA/WA-S5963/2021	551	2	None	27731:27787	bigDeletion
USA/WA-S6903/2021	552	2	None	27527:27790	bigDeletion
USA/WA-S8468/2021	553	2	None	27752:27790	bigDeletion
USA/WA-UW-2021040550440/2021	554	2	None	27663:27790	bigDeletion
USA/WA-UW-2021041401055/2021	555	2	None	27751:27784	bigDeletion
USA/WA-CDC-UW21052069153/2021	556	2	None	27551:27784	bigDeletion
USA/WA-UW-2021040306701/2021	557	2	None	27678:27784	bigDeletion
USA/WA-UW-2021040300119/2021	558	2	None	27528:27784	bigDeletion
USA/WA-CDC-UW21052402575/2021	559	2	None	27721:27784	bigDeletion
USA/WA-S9041/2021	560	2	None	27568:27790	bigDeletion
USA/WA-S8427/2021	560	2	None	27568:27790	bigDeletion
USA/WA-CDC-UW21050365880/2021	561	2	None	27727:27789	bigDeletion
USA/WA-UW-21042698791/2021	562	2	None	27527:27756	bigDeletion
USA/WA-CDC-UW21050433842/2021	563	2	None	27664:27784	bigDeletion
USA/WA-UW-21050404155/2021	564	2	None	27528:27791	bigDeletion
USA/WA-UW-21050613232/2021	565	2	None	27527:27790	bigDeletion
USA/WA-CDC-UW21051042441/2021	566	2	None	27527:27789	bigDeletion
USA/WA-CDC-UW21042788867/2021	567	2	None	27715:27791	bigDeletion
USA/WA-UW-66424/2021	568	2	None	27725:27771	bigDeletion
USA/WA-UW-21041708850/2021	569	2	None	27527:27784	bigDeletion
USA/WA-UW-2021040558474/2021	570	2	None	27527:27791	bigDeletion
USA/WA-UW-21050114968/2021	571	2	None	27660:27783	bigDeletion
USA/WA-UW-21042244724/2021	571	2	None	27660:27783	bigDeletion
USA/WA-CDC-UW21043080080/2021	572	2	None	27740:27784	bigDeletion
USA/WA-CDC-UW21051752169/2021	573	3	None	27727:27784	bigDeletion
USA/WA-CDC-UW21061983420/2021	573	3	None	27727:27784	bigDeletion
USA/WA-CDC-UW21050495584/2021	573	3	None	27727:27784	bigDeletion
USA/WA-UW-21042259669/2021	573	3	None	27727:27784	bigDeletion
USA/WA-CDC-UW21051740855/2021	574	2	None	27725:27789	bigDeletion
USA/WA-UW-21051639602/2021	575	2	None	27732:27789	bigDeletion
USA/WA-CDC-UW21050394523/2021	576	2	None	27528:27757	bigDeletion
USA/WA-CDC-UW21052024845/2021	577	2	None	27528:27784	bigDeletion
USA/WA-S8409/2021	578	2	None	27529:27790	bigDeletion
USA/WA-CDC-UW21050543542/2021	579	2	None	27660:27790	bigDeletion
USA/WA-UW-21052974047/2021	580	2	None	27751:27781	bigDeletion
USA/WA-S9467/2021	581	2	None	27734:27791	bigDeletion
USA/WA-OHSU-212070150/2021	582	2	None	27527:27762	bigDeletion
USA/WA-OHSU-212300795/2021	582	2	None	27527:27762	bigDeletion
USA/OR-OHSU-212110429/2021	582	2	None	27527:27762	bigDeletion
USA/WA-S8255/2021	583	2	None	27751:27789	bigDeletion
USA/WA-CDC-UW21050351372/2021	583	2	None	27751:27789	bigDeletion
USA/WA-S11530/2021	584	2	None	27746:27791	bigDeletion
USA/WA-S9026/2021	585	2	None	27749:27790	bigDeletion
USA/WA-S8987/2021	585	2	None	27749:27790	bigDeletion
USA/WA-S8988/2021	585	2	None	27749:27790	bigDeletion
USA/WA-S6873/2021	586	2	None	27725:27791	bigDeletion
USA/WA-S7451/2021	587	2	None	27527:27791	bigDeletion
USA/WA-Altius-ALTCOV-XZHSUQORWQ3NEPEL/2021	588	2	None	27749:27784	bigDeletion
USA/WA-UW-2021041389796/2021	589	2	None	27759:27789	bigDeletion
USA/WA-OHSU-212310395/2021	590	2	None	27527:27781	bigDeletion
USA/WA-S6519/2021	591	2	None	27527:27791	bigDeletion
USA/WA-S6362/2021	592	2	None	27527:27797	bigDeletion
USA/WA-UW-21042925851/2021	593	2	None	27558:27784	bigDeletion
USA/WA-OHSU-212320076/2021	594	2	None	27527:27791	bigDeletion
USA/WA-S8227/2021	595	2	None	27725:27790	bigDeletion
USA/WA-S9323/2021	596	2	None	27527:27791	bigDeletion
USA/WA-CDC-UW21062139876/2021	597	2	None	27667:27784	bigDeletion
USA/WA-UW-21043001187/2021	598	2	None	27725:27784	bigDeletion
USA/WA-S8627/2021	599	2	None	27751:27790	bigDeletion
USA/WA-UW-21043006665/2021	599	2	None	27751:27790	bigDeletion
USA/WA-S6106/2021	599	2	None	27751:27790	bigDeletion
USA/WA-S8117/2021	600	2	None	27527:27790	bigDeletion
USA/WA-Altius-ALTCOV-B65G7TV64MANEJTA/2021	601	2	None	27527:27791	bigDeletion
USA/WA-S8530/2021	602	2	None	27758:27791	bigDeletion
USA/WA-S8813/2021	602	2	None	27758:27791	bigDeletion
USA/WA-S8815/2021	602	2	None	27758:27791	bigDeletion
USA/WA-UW-2021040965074/2021	603	2	None	27702:27790	bigDeletion
USA/WA-UW-21042900186/2021	604	2	None	27640:27790	bigDeletion
USA/WA-CDC-UW21050449139/2021	605	2	None	27740:27792	bigDeletion
USA/WA-UW-69320/2021	605	2	None	27740:27792	bigDeletion
USA/WA-UW-21042781491/2021	606	3	None	27739:27789	bigDeletion
USA/WA-UW-69308/2021	606	3	None	27739:27789	bigDeletion
USA/WA-UW-2021040551599/2021	606	3	None	27739:27789	bigDeletion
USA/WA-CDC-UW21052521440/2021	607	2	None	27527:27784	bigDeletion
USA/WA-UW-21042733745/2021	607	2	None	27527:27784	bigDeletion
USA/WA-UW-21042654845/2021	608	2	None	27527:27789	bigDeletion
USA/WA-CDC-UW21050638962/2021	609	2	None	27755:27790	bigDeletion
USA/WA-UW-21042694894/2021	610	2	None	27529:27791	bigDeletion
USA/WA-CDC-UW21052673172/2021	611	2	None	27569:27790	bigDeletion
USA/WA-UW-21050646280/2021	612	2	None	27751:27790	bigDeletion
USA/WA-UW-21042466030/2021	613	2	None	27595:27791	bigDeletion
USA/WA-UW-21042083647/2021	614	2	None	27559:27784	bigDeletion
USA/WA-UW-2021041599704/2021	615	2	None	27752:27789	bigDeletion
USA/WA-CDC-UW21051742702/2021	616	2	None	27727:27790	bigDeletion
USA/WA-S9170/2021	617	2	None	27527:27790	bigDeletion
USA/WA-UW-21042020125/2021	618	2	None	27752:27784	bigDeletion
USA/WA-UW-2021041682102/2021	618	2	None	27752:27784	bigDeletion
USA/WA-S8990/2021	619	2	None	27528:27790	bigDeletion
USA/WA-UW-21052961915/2021	620	2	None	27751:27790	bigDeletion
USA/WA-S10002/2021	621	2	None	27835:27986	bigDeletion
USA/WA-S7981/2021	622	2	None	27569:27790	bigDeletion
USA/WA-OHSU-212310380/2021	623	2	None	27527:27791	bigDeletion
USA/OR-OHSU-212070342/2021	624	2	None	27527:27791	bigDeletion
USA/WA-S6255/2021	625	2	None	27527:27797	bigDeletion
USA/WA-OHSU-212310309/2021	626	2	None	27527:27791	bigDeletion
USA/WA-OHSU-212310297/2021	626	2	None	27527:27791	bigDeletion
USA/WA-PROV-1342/2021	627	2	None	27511:27808	bigDeletion
USA/WA-PROV-1349/2021	628	2	None	27750:27808	bigDeletion
USA/WA-S7616/2021	629	2	None	27542:27791	bigDeletion
USA/WA-CDC-UW21052063189/2021	630	2	None	27736:27784	bigDeletion
USA/WA-CDC-UW21043039526/2021	630	2	None	27736:27784	bigDeletion
USA/WA-UW-21060703779/2021	631	2	None	27731:27784	bigDeletion
USA/WA-UW-2021041301704/2021	631	2	None	27731:27784	bigDeletion
USA/WA-S8972/2021	631	2	None	27731:27784	bigDeletion
USA/WA-S8462/2021	631	2	None	27731:27784	bigDeletion
USA/WA-S9276/2021	631	2	None	27731:27784	bigDeletion
USA/WA-S9162/2021	632	2	None	27528:27790	bigDeletion
USA/WA-S8279/2021	633	2	None	27527:27790	bigDeletion
USA/WA-S8966/2021	634	2	None	27591:27790	bigDeletion
USA/WA-UW-2021041702940/2021	635	2	None	27569:27790	bigDeletion
USA/WA-Curative-053671/2021	636	2	None	27528:27790	bigDeletion
USA/WA-Curative-085638/2021	636	2	None	27528:27790	bigDeletion
USA/WA-S8796/2021	637	2	None	27533:27790	bigDeletion
USA/WA-S8602/2021	638	2	None	27751:27788	bigDeletion
USA/WA-S8615/2021	638	2	None	27751:27788	bigDeletion
USA/WA-S7732/2021	639	2	None	27529:27790	bigDeletion
USA/WA-S8303/2021	639	2	None	27529:27790	bigDeletion
USA/WA-S9757/2021	639	2	None	27529:27790	bigDeletion
USA/WA-S9410/2021	640	2	None	27757:27790	bigDeletion
